label,scenario,scenario_hash,iteration,trace_ms,lower_ms,compile_or_load_ms,first_execute_ms,execute_ms_median,execute_ms_min,execute_ms_max,handler_ms,startup_plus_first_request_ms,checksum,cache_enabled,cache_files_before,cache_bytes_before,cache_files_after,cache_bytes_after,artifact_imported,artifact_import_ms,artifact_export_ms,archive_bytes,hlo_path
persistent-cache-populate,flax-mnist-cnn-train-real,1efff3e9c7fee6a9,1,0.000000,38.378917,197.229666,62.587750,62.587750,62.587750,62.587750,298.196333,298.196333,3.497339,true,0,0,42,245365,false,0.000000,0.000000,0,artifacts/flax-mnist-real-10trial/hlo/populate/persistent-cache-populate-flax-mnist-cnn-train-real-1efff3e9c7fee6a9.hlo.txt
